order_id,customer_id,order_date,order_value,product_category,quantity,discount_pct,payment_method,return_flag
O01144,C0183,2022-02-19,93.69,Sports,2,0,Credit Card,N
O01145,C0183,2022-07-26,34.75,Electronics,3,20,Debit Card,N
O01146,C0183,2022-09-13,67.5,Clothing,2,15,Debit Card,N
O01147,C0183,2023-01-22,100.67,Clothing,3,0,Bank Transfer,N
O01148,C0184,2022-01-13,272.69,Clothing,3,15,Bank Transfer,N
O01149,C0184,2022-01-16,98.45,Sports,4,0,Bank Transfer,N
O01150,C0184,2022-04-19,492.9,Clothing,5,20,Bank Transfer,N
O01151,C0184,2022-05-04,185.81,Clothing,5,0,Apple Pay,N
O01152,C0184,2022-06-27,219.46,Beauty,4,0,PayPal,N
O01153,C0184,2022-08-06,335.58,Health,4,5,Bank Transfer,N
O01154,C0184,2022-08-07,291.44,Electronics,2,0,Bank Transfer,N
O01155,C0184,2022-08-26,209.72,Toys,2,10,Credit Card,N
O01156,C0184,2022-11-20,137.77,Food & Grocery,3,0,Debit Card,N
O01157,C0184,2022-11-28,165.84,Electronics,2,15,Bank Transfer,N
O01158,C0184,2023-01-01,390.49,Beauty,2,0,PayPal,N
O01159,C0184,2023-02-03,298.77,Toys,3,20,Credit Card,N
O01160,C0184,2023-02-09,435.71,Beauty,3,0,Debit Card,Y
O01161,C0184,2023-02-16,102.71,Sports,2,10,Apple Pay,Y
O01162,C0184,2023-03-15,215.09,Food & Grocery,1,0,Apple Pay,N
O01163,C0184,2023-07-09,480.54,Electronics,2,0,Debit Card,N
O01164,C0184,2023-11-01,152.94,Automotive,2,0,Bank Transfer,N
O01165,C0185,2022-06-18,51.04,Health,2,0,PayPal,Y
O01166,C0185,2022-07-22,53.1,Sports,3,20,Apple Pay,N
O01167,C0185,2022-09-08,95.84,Beauty,4,5,Debit Card,N
O01168,C0185,2022-11-15,52.52,Automotive,5,15,Apple Pay,N
O01169,C0186,2022-04-20,30.82,Books,5,10,Debit Card,Y
O01170,C0186,2022-08-07,114.46,Books,4,5,PayPal,N
O01171,C0187,2022-02-06,63.32,Food & Grocery,2,0,Debit Card,N
O01172,C0187,2022-09-04,21.67,Automotive,3,5,Apple Pay,N
O01173,C0188,2022-11-12,69.49,Health,1,5,Credit Card,N
O01174,C0188,2023-01-18,47.71,Health,2,0,Apple Pay,N
O01175,C0188,2023-01-29,80.56,Beauty,5,15,Apple Pay,N
O01176,C0188,2023-05-17,74.2,Toys,4,15,Debit Card,N
O01177,C0189,2022-01-15,139.71,Books,5,5,Debit Card,N
O01178,C0189,2022-07-05,72.06,Health,2,0,Credit Card,N
O01179,C0189,2022-11-20,139.55,Toys,4,15,Bank Transfer,N
O01180,C0189,2022-12-07,118.15,Sports,4,0,Apple Pay,N
O01181,C0189,2022-12-13,147.61,Automotive,5,15,Apple Pay,Y
O01182,C0189,2022-12-24,82.36,Toys,1,0,Bank Transfer,N
O01183,C0189,2022-12-28,168.42,Books,2,15,Apple Pay,N
O01184,C0190,2022-01-02,354.9,Toys,2,0,PayPal,N
O01185,C0190,2022-03-13,375.7,Sports,4,0,Bank Transfer,N
O01186,C0190,2022-04-10,269.28,Sports,2,0,Credit Card,N
O01187,C0190,2023-03-03,419.86,Sports,3,20,Apple Pay,N
O01188,C0190,2023-03-04,343.27,Health,1,20,Debit Card,N
O01189,C0190,2023-05-19,203.11,Toys,1,0,Credit Card,N
O01190,C0190,2023-06-22,92.46,Sports,4,5,Credit Card,N
O01191,C0190,2023-12-15,105.64,Electronics,5,20,Credit Card,N
O01192,C0191,2022-01-08,235.73,Beauty,3,20,Debit Card,N
O01193,C0191,2022-09-30,359.33,Toys,5,0,PayPal,N
O01194,C0191,2022-12-11,418.63,Electronics,4,20,Apple Pay,N
O01195,C0191,2022-12-12,90.79,Clothing,5,0,Debit Card,N
O01196,C0191,2023-01-20,269.81,Food & Grocery,5,5,Debit Card,N
O01197,C0191,2023-03-16,494.2,Beauty,1,15,PayPal,N
O01198,C0191,2023-04-30,487.23,Beauty,4,0,Bank Transfer,N
O01199,C0191,2023-05-13,248.07,Health,1,0,Apple Pay,N
O01200,C0191,2023-06-17,494.49,Clothing,4,0,Bank Transfer,N
O01201,C0191,2023-09-10,379.02,Automotive,5,20,Bank Transfer,N
O01202,C0191,2023-09-11,133.7,Clothing,3,20,Bank Transfer,N
O01203,C0192,2022-04-29,71.32,Sports,2,0,Debit Card,N
O01204,C0192,2023-05-09,23.96,Electronics,2,0,Apple Pay,N
O01205,C0193,2022-04-03,219.78,Sports,5,20,Bank Transfer,N
O01206,C0193,2022-05-07,350.47,Toys,4,15,Bank Transfer,N
O01207,C0193,2022-05-20,419.55,Sports,3,0,PayPal,N
O01208,C0193,2023-05-03,126.78,Beauty,5,0,Credit Card,Y
O01209,C0193,2023-05-19,234.45,Beauty,4,10,Credit Card,N
O01210,C0193,2023-07-02,105.99,Automotive,2,20,Apple Pay,N
O01211,C0193,2023-10-11,214.25,Beauty,2,10,Bank Transfer,Y
O01212,C0193,2023-11-13,173.3,Toys,1,10,Apple Pay,N
O01213,C0193,2023-11-13,140.77,Books,2,5,Apple Pay,N
O01214,C0193,2023-11-18,332.62,Home & Garden,1,10,PayPal,N
O01215,C0193,2023-12-10,291.0,Clothing,3,20,Bank Transfer,N
O01216,C0194,2022-01-31,98.4,Beauty,2,20,Debit Card,N
O01217,C0194,2022-07-12,74.53,Electronics,2,20,Apple Pay,N
O01218,C0195,2022-06-13,148.84,Automotive,4,0,Apple Pay,N
O01219,C0195,2023-11-07,148.74,Toys,4,0,Bank Transfer,N
O01220,C0196,2022-02-25,354.95,Health,2,5,Apple Pay,N
O01221,C0196,2022-04-10,456.83,Sports,2,20,Debit Card,N
O01222,C0196,2022-05-15,232.13,Health,1,15,Debit Card,N
O01223,C0196,2022-07-19,479.17,Toys,2,0,Credit Card,N
O01224,C0196,2022-11-08,489.15,Home & Garden,1,0,Bank Transfer,N
O01225,C0196,2022-11-28,329.22,Home & Garden,4,0,Credit Card,N
O01226,C0196,2023-02-08,181.16,Food & Grocery,3,15,Bank Transfer,N
O01227,C0196,2023-04-14,354.17,Toys,1,20,Apple Pay,N
O01228,C0196,2023-07-16,195.59,Food & Grocery,3,0,Credit Card,N
O01229,C0196,2023-08-18,114.71,Food & Grocery,5,0,Credit Card,Y
O01230,C0196,2023-12-19,320.65,Health,4,0,Credit Card,Y
O01231,C0196,2023-12-28,156.06,Food & Grocery,4,0,Bank Transfer,N
O01232,C0197,2022-10-03,30.72,Electronics,4,10,Bank Transfer,Y
O01233,C0198,2022-01-03,166.62,Home & Garden,1,10,PayPal,N
O01234,C0198,2022-01-21,115.54,Clothing,5,0,PayPal,Y
O01235,C0198,2022-03-02,152.07,Electronics,2,0,Credit Card,Y
O01236,C0198,2022-03-04,459.94,Books,5,5,Debit Card,Y
O01237,C0198,2022-03-05,285.99,Beauty,5,0,Bank Transfer,Y
O01238,C0198,2022-03-07,294.45,Clothing,1,0,Credit Card,N
O01239,C0198,2022-04-03,139.5,Sports,2,10,Bank Transfer,N
O01240,C0198,2022-04-03,328.55,Books,2,15,Bank Transfer,N
O01241,C0198,2022-04-17,111.23,Books,3,5,Debit Card,N
O01242,C0198,2022-06-10,271.55,Books,4,15,Debit Card,Y
O01243,C0198,2022-08-17,165.58,Books,2,15,PayPal,Y
O01244,C0198,2022-10-03,356.07,Automotive,5,0,Apple Pay,N
O01245,C0198,2022-10-12,212.87,Toys,4,0,Bank Transfer,N
O01246,C0198,2022-10-22,112.56,Clothing,5,0,Bank Transfer,N
O01247,C0198,2022-11-03,107.7,Clothing,3,0,PayPal,N
O01248,C0199,2022-02-18,147.33,Sports,4,0,Credit Card,N
O01249,C0200,2022-11-10,32.42,Beauty,5,20,PayPal,Y
O01250,C0200,2023-05-17,55.24,Clothing,1,0,PayPal,N
O01251,C0200,2023-08-26,43.49,Automotive,5,10,Apple Pay,N
O01252,C0201,2022-01-09,63.24,Books,1,15,PayPal,N
O01253,C0201,2022-01-10,72.65,Toys,4,0,Apple Pay,N
O01254,C0201,2022-01-10,82.87,Automotive,3,0,Apple Pay,Y
O01255,C0201,2022-01-25,95.04,Sports,3,15,Credit Card,N
O01256,C0201,2022-02-02,49.55,Beauty,1,15,Credit Card,N
O01257,C0202,2022-01-08,31.0,Books,5,5,Credit Card,N
O01258,C0202,2022-01-22,108.01,Home & Garden,4,5,Bank Transfer,Y
O01259,C0202,2022-03-15,110.72,Toys,1,10,Debit Card,N
O01260,C0203,2022-02-13,106.27,Home & Garden,5,0,Debit Card,N
O01261,C0203,2022-09-08,92.4,Home & Garden,5,0,Credit Card,N
O01262,C0203,2022-12-20,114.24,Home & Garden,3,0,PayPal,N
O01263,C0203,2023-06-25,171.39,Clothing,3,0,Apple Pay,N
O01264,C0203,2023-07-02,75.01,Electronics,5,5,Debit Card,N
O01265,C0203,2023-09-14,187.95,Automotive,1,5,Bank Transfer,N
O01266,C0203,2023-09-16,39.77,Electronics,5,5,PayPal,N
O01267,C0203,2023-11-09,90.16,Electronics,3,15,Debit Card,N
O01268,C0203,2023-12-02,90.27,Clothing,4,5,Debit Card,N
O01269,C0204,2022-01-16,20.9,Books,2,5,Apple Pay,N
O01270,C0204,2022-02-22,58.91,Toys,2,10,PayPal,N
O01271,C0204,2022-03-04,148.62,Food & Grocery,2,0,PayPal,N
O01272,C0205,2022-02-11,256.84,Beauty,1,0,Debit Card,N
O01273,C0205,2022-04-24,483.07,Books,1,5,Apple Pay,Y
O01274,C0205,2022-05-17,288.14,Home & Garden,3,20,Apple Pay,Y
O01275,C0205,2022-07-14,384.92,Toys,2,0,Credit Card,N
O01276,C0205,2022-07-23,132.97,Beauty,5,0,Debit Card,N
O01277,C0205,2022-10-19,364.89,Beauty,4,10,Credit Card,N
O01278,C0205,2023-02-09,281.68,Books,4,0,Apple Pay,N
O01279,C0205,2023-12-28,339.4,Automotive,2,0,PayPal,N
O01280,C0206,2022-09-11,31.87,Clothing,5,10,Debit Card,N
O01281,C0206,2023-03-16,99.37,Health,2,0,Credit Card,N
O01282,C0206,2023-11-14,49.11,Books,2,0,Apple Pay,N
O01283,C0207,2022-01-25,59.84,Sports,2,0,Apple Pay,N
O01284,C0207,2022-01-27,27.98,Toys,1,0,Credit Card,N
O01285,C0207,2022-02-03,67.26,Beauty,4,0,PayPal,N
O01286,C0208,2022-01-14,110.25,Health,1,5,Debit Card,N
O01287,C0208,2022-01-19,191.22,Beauty,3,0,Credit Card,N
O01288,C0208,2022-01-21,143.72,Automotive,2,0,PayPal,N
O01289,C0208,2022-02-12,156.3,Health,5,10,PayPal,N
O01290,C0208,2022-02-17,140.54,Sports,5,5,Credit Card,N
O01291,C0209,2022-02-12,168.96,Sports,4,0,Credit Card,Y
O01292,C0209,2022-05-04,135.23,Books,4,20,Debit Card,Y
O01293,C0209,2023-08-24,152.53,Electronics,2,0,Apple Pay,Y
O01294,C0209,2023-09-09,150.97,Automotive,3,0,Apple Pay,N
O01295,C0209,2023-11-02,184.84,Clothing,4,5,Bank Transfer,Y
O01296,C0210,2022-02-03,39.62,Health,1,20,Debit Card,N
O01297,C0211,2022-03-18,41.52,Automotive,4,10,Apple Pay,N
O01298,C0211,2023-06-10,98.94,Sports,2,0,Debit Card,Y
O01299,C0212,2022-01-10,53.71,Automotive,3,0,Debit Card,N
O01300,C0212,2023-06-10,75.2,Automotive,1,0,Debit Card,N
O01301,C0213,2022-01-10,140.54,Books,1,15,Debit Card,N
O01302,C0213,2022-01-18,89.5,Electronics,3,15,Bank Transfer,N
O01303,C0213,2022-02-10,62.19,Automotive,3,15,Debit Card,N
O01304,C0214,2022-01-01,127.11,Sports,3,0,PayPal,N
O01305,C0214,2022-02-10,89.86,Health,1,15,Apple Pay,N
O01306,C0214,2022-02-22,133.1,Health,5,0,Apple Pay,N
O01307,C0215,2022-03-21,52.91,Toys,3,0,Apple Pay,N
O01308,C0215,2022-07-22,57.16,Food & Grocery,2,20,Debit Card,N
O01309,C0215,2022-11-19,63.42,Home & Garden,3,0,PayPal,N
O01310,C0216,2022-03-13,42.25,Sports,4,15,Apple Pay,N
O01311,C0216,2022-05-27,153.13,Home & Garden,1,10,Credit Card,N
O01312,C0216,2022-07-12,95.28,Clothing,1,20,Credit Card,N
O01313,C0216,2023-09-15,72.22,Clothing,3,0,Bank Transfer,N
O01314,C0216,2023-12-05,164.71,Electronics,1,10,PayPal,N
O01315,C0217,2022-08-16,84.31,Books,3,5,Debit Card,N
O01316,C0217,2022-10-16,19.75,Books,5,0,Credit Card,N
O01317,C0218,2022-03-07,135.24,Toys,2,0,Debit Card,N
O01318,C0219,2022-05-31,186.69,Toys,1,5,Debit Card,N
O01319,C0219,2022-08-20,68.17,Books,3,0,Bank Transfer,N
O01320,C0219,2022-10-21,50.12,Clothing,1,10,Debit Card,N
O01321,C0219,2022-12-28,102.87,Beauty,5,0,Apple Pay,N
O01322,C0219,2023-11-03,181.83,Books,5,20,PayPal,N
O01323,C0220,2022-07-08,141.27,Clothing,1,20,Debit Card,N
O01324,C0221,2022-02-04,34.71,Toys,3,0,Credit Card,N
O01325,C0221,2022-09-02,149.32,Home & Garden,4,0,PayPal,N
O01326,C0222,2022-05-22,303.64,Sports,4,0,Bank Transfer,N
O01327,C0222,2022-09-09,301.32,Sports,1,0,PayPal,N
O01328,C0222,2022-12-08,165.38,Electronics,3,10,Apple Pay,N
O01329,C0222,2023-01-28,466.78,Electronics,3,0,Debit Card,N
O01330,C0222,2023-02-28,273.36,Automotive,4,0,Debit Card,N
O01331,C0222,2023-03-05,103.46,Home & Garden,1,15,Debit Card,N
O01332,C0222,2023-05-20,387.89,Toys,3,0,Credit Card,Y
O01333,C0222,2023-05-25,110.98,Health,2,0,Debit Card,N
O01334,C0222,2023-07-01,139.34,Sports,1,0,Bank Transfer,N
O01335,C0222,2023-07-06,142.88,Home & Garden,4,15,Debit Card,Y
O01336,C0222,2023-07-17,373.4,Books,4,5,PayPal,N
O01337,C0222,2023-09-09,408.19,Electronics,3,0,Debit Card,N
O01338,C0222,2023-10-14,450.09,Electronics,5,20,Debit Card,Y
O01339,C0222,2023-11-01,147.35,Toys,4,15,Apple Pay,Y
O01340,C0223,2022-04-05,118.66,Home & Garden,2,5,Bank Transfer,N
O01341,C0223,2022-06-10,67.21,Home & Garden,5,10,Credit Card,N
O01342,C0223,2022-08-21,111.16,Toys,4,0,Credit Card,N
O01343,C0223,2022-10-06,139.93,Sports,3,0,Credit Card,N
O01344,C0223,2022-11-10,91.66,Beauty,1,0,PayPal,N
O01345,C0223,2023-03-10,122.07,Clothing,2,10,Credit Card,N
O01346,C0223,2023-05-29,61.92,Sports,1,0,PayPal,N
O01347,C0223,2023-08-09,196.03,Health,1,10,Apple Pay,N
O01348,C0223,2023-12-28,38.17,Clothing,3,0,PayPal,N
O01349,C0224,2022-04-11,66.26,Home & Garden,1,0,Apple Pay,Y
O01350,C0224,2022-07-05,33.13,Home & Garden,1,10,Apple Pay,N
O01351,C0225,2022-02-08,496.76,Health,5,20,PayPal,N
O01352,C0225,2022-03-22,409.85,Beauty,3,0,Bank Transfer,N
O01353,C0225,2022-04-06,96.81,Toys,2,0,Bank Transfer,Y
O01354,C0225,2022-05-25,111.5,Home & Garden,5,15,Apple Pay,N
O01355,C0225,2022-06-05,417.99,Home & Garden,3,10,Credit Card,N
O01356,C0225,2022-06-14,119.53,Beauty,2,0,Debit Card,N
O01357,C0225,2022-06-15,197.65,Beauty,3,0,Credit Card,N
O01358,C0225,2022-08-09,378.48,Food & Grocery,3,5,PayPal,N
O01359,C0225,2022-08-26,353.12,Home & Garden,1,10,Apple Pay,N
O01360,C0225,2022-10-25,232.66,Books,4,5,Bank Transfer,N
O01361,C0225,2023-04-20,265.15,Automotive,5,0,PayPal,N
O01362,C0225,2023-05-29,366.52,Automotive,4,0,Credit Card,Y
O01363,C0225,2023-06-13,490.52,Electronics,2,15,Bank Transfer,N
O01364,C0225,2023-10-03,144.92,Clothing,3,5,Debit Card,Y
O01365,C0225,2023-11-01,247.7,Clothing,2,5,Apple Pay,N
O01366,C0225,2023-11-29,226.55,Food & Grocery,5,20,Apple Pay,N
O01367,C0225,2023-11-30,116.05,Clothing,4,20,Apple Pay,N
O01368,C0226,2022-02-24,74.69,Food & Grocery,1,0,Apple Pay,N
O01369,C0226,2022-03-29,61.33,Food & Grocery,2,15,Debit Card,N
O01370,C0226,2022-05-05,63.3,Health,4,0,PayPal,N
O01371,C0226,2022-06-04,98.18,Sports,1,0,Credit Card,N
O01372,C0227,2022-01-11,29.0,Toys,1,0,Apple Pay,N
O01373,C0227,2022-01-19,88.22,Books,2,20,Credit Card,N
O01374,C0228,2022-06-18,121.04,Home & Garden,4,0,Bank Transfer,N
O01375,C0228,2022-07-23,169.91,Automotive,5,0,Credit Card,Y
O01376,C0228,2022-11-01,134.81,Beauty,3,0,Debit Card,N
O01377,C0228,2022-12-24,188.75,Food & Grocery,3,0,Apple Pay,N
O01378,C0228,2023-03-06,118.52,Electronics,4,20,Debit Card,N
O01379,C0228,2023-05-02,138.62,Health,1,0,Debit Card,N
O01380,C0228,2023-05-09,101.43,Automotive,2,10,Apple Pay,N
O01381,C0229,2022-01-04,115.35,Clothing,4,15,Apple Pay,N
O01382,C0229,2022-01-05,99.77,Beauty,5,5,Bank Transfer,N
O01383,C0229,2022-03-19,49.27,Home & Garden,4,5,PayPal,N
O01384,C0229,2022-03-20,123.97,Home & Garden,5,5,Apple Pay,N
O01385,C0229,2022-04-04,173.67,Toys,3,15,Bank Transfer,N
O01386,C0229,2022-04-05,199.21,Clothing,1,15,Credit Card,Y
O01387,C0230,2022-02-21,128.81,Electronics,3,20,Apple Pay,N
O01388,C0230,2022-08-16,67.89,Food & Grocery,5,5,Credit Card,N
O01389,C0230,2022-09-15,175.58,Clothing,3,20,Apple Pay,N
O01390,C0230,2022-10-06,184.36,Toys,1,0,Debit Card,Y
O01391,C0230,2022-11-16,78.21,Books,3,20,Apple Pay,N
O01392,C0230,2022-11-21,30.71,Toys,1,0,Credit Card,N
O01393,C0230,2023-01-20,164.39,Automotive,5,0,PayPal,N
O01394,C0231,2022-07-17,69.78,Electronics,5,5,Debit Card,N
O01395,C0231,2022-09-05,98.08,Home & Garden,4,0,Bank Transfer,N
O01396,C0231,2023-02-05,52.18,Clothing,2,10,Credit Card,Y
O01397,C0231,2023-07-24,81.66,Books,5,0,PayPal,N
O01398,C0231,2023-09-24,22.93,Electronics,4,0,Bank Transfer,N
O01399,C0232,2022-03-22,34.3,Home & Garden,4,15,PayPal,N
O01400,C0232,2023-01-27,70.75,Sports,3,0,Bank Transfer,N
O01401,C0232,2023-07-11,153.47,Toys,3,15,Credit Card,N
O01402,C0232,2023-08-09,44.1,Home & Garden,1,15,Bank Transfer,N
O01403,C0233,2022-03-04,24.1,Books,3,0,Credit Card,N
O01404,C0234,2022-04-14,82.61,Toys,1,5,Credit Card,N
O01405,C0234,2022-08-01,73.42,Toys,3,15,Apple Pay,N
O01406,C0234,2023-02-05,30.28,Electronics,2,15,Bank Transfer,Y
O01407,C0234,2023-05-18,87.66,Clothing,3,0,Apple Pay,Y
O01408,C0235,2022-01-31,33.92,Automotive,2,0,PayPal,N
O01409,C0235,2022-05-05,182.76,Electronics,3,0,Debit Card,N
O01410,C0235,2022-06-12,153.72,Home & Garden,3,0,Apple Pay,N
O01411,C0235,2022-07-17,192.05,Beauty,5,15,PayPal,N
O01412,C0235,2022-09-18,156.68,Food & Grocery,4,10,Apple Pay,N
O01413,C0235,2023-06-19,72.52,Sports,3,5,Credit Card,Y
O01414,C0235,2023-07-03,164.84,Health,3,0,Debit Card,N
O01415,C0235,2023-09-13,103.69,Food & Grocery,4,10,PayPal,N
O01416,C0236,2022-02-21,91.32,Clothing,4,0,Credit Card,Y
O01417,C0236,2022-04-01,36.51,Toys,3,10,Bank Transfer,N
O01418,C0236,2022-04-06,48.86,Clothing,2,20,PayPal,N
O01419,C0236,2022-04-20,82.23,Beauty,2,0,Debit Card,N
O01420,C0236,2022-05-26,46.62,Beauty,1,0,PayPal,N
O01421,C0237,2022-04-30,20.63,Books,5,0,Bank Transfer,N
O01422,C0237,2022-06-14,23.75,Books,5,20,Credit Card,Y
O01423,C0237,2022-10-15,90.88,Toys,4,0,PayPal,N
O01424,C0238,2022-09-13,26.08,Books,4,0,Credit Card,N
O01425,C0239,2023-01-28,35.1,Electronics,3,0,Bank Transfer,N
O01426,C0239,2023-08-29,92.49,Books,2,20,Apple Pay,N
O01427,C0240,2022-01-17,54.94,Toys,3,0,PayPal,N
O01428,C0240,2022-02-10,49.03,Automotive,3,5,Bank Transfer,N
O01429,C0240,2022-03-13,48.43,Food & Grocery,4,20,Credit Card,N
O01430,C0240,2022-12-12,94.7,Clothing,1,0,Credit Card,N
O01431,C0240,2023-10-23,26.79,Beauty,4,0,Debit Card,N
O01432,C0241,2022-01-06,190.77,Health,4,0,Debit Card,N
O01433,C0241,2022-02-14,325.05,Clothing,2,0,Debit Card,Y
O01434,C0241,2022-02-19,452.88,Toys,4,15,Credit Card,Y
O01435,C0241,2022-02-23,301.59,Health,4,15,Apple Pay,N
O01436,C0241,2022-03-18,215.2,Food & Grocery,2,0,PayPal,N
O01437,C0241,2022-04-24,378.78,Beauty,5,20,Debit Card,N
O01438,C0241,2022-09-23,371.89,Clothing,4,0,Debit Card,N
O01439,C0241,2022-11-08,361.61,Food & Grocery,4,0,Apple Pay,N
O01440,C0241,2023-01-13,222.99,Health,5,10,PayPal,N
O01441,C0241,2023-07-05,377.58,Home & Garden,5,0,Debit Card,N
O01442,C0241,2023-12-06,465.01,Toys,4,20,Bank Transfer,Y
O01443,C0242,2022-03-12,38.62,Home & Garden,3,20,Bank Transfer,N
O01444,C0242,2022-07-12,27.52,Clothing,1,0,Credit Card,N
O01445,C0243,2022-09-29,78.84,Books,1,10,Credit Card,N
O01446,C0244,2022-03-27,19.52,Books,3,0,Credit Card,N
O01447,C0244,2022-04-21,77.22,Toys,2,0,Debit Card,N
O01448,C0244,2022-05-09,30.01,Books,5,10,Apple Pay,Y
O01449,C0244,2022-05-11,51.85,Electronics,2,0,Debit Card,N
O01450,C0245,2023-08-13,37.63,Clothing,5,0,PayPal,N
O01451,C0246,2022-04-14,388.23,Clothing,2,10,Bank Transfer,N
O01452,C0246,2022-06-25,390.42,Sports,2,0,Credit Card,N
O01453,C0246,2022-07-28,158.68,Food & Grocery,2,0,Apple Pay,N
O01454,C0246,2022-07-30,220.3,Home & Garden,3,0,Debit Card,N
O01455,C0246,2022-08-14,329.48,Food & Grocery,5,0,Apple Pay,N
O01456,C0246,2022-10-02,278.48,Electronics,1,10,PayPal,N
O01457,C0246,2022-10-22,300.61,Home & Garden,2,20,Credit Card,N
O01458,C0246,2022-10-22,207.93,Beauty,4,5,PayPal,Y
O01459,C0246,2022-12-22,188.08,Food & Grocery,3,0,Apple Pay,N
O01460,C0246,2023-02-06,427.65,Books,3,10,Bank Transfer,N
O01461,C0246,2023-02-07,127.36,Automotive,1,0,Apple Pay,N
O01462,C0246,2023-02-19,356.93,Home & Garden,3,5,Credit Card,N
O01463,C0246,2023-05-23,322.59,Toys,3,0,Credit Card,N
O01464,C0246,2023-09-03,466.67,Toys,1,0,Bank Transfer,N
O01465,C0246,2023-10-15,494.68,Automotive,2,0,PayPal,N
O01466,C0246,2023-12-10,244.23,Toys,3,0,Debit Card,N
O01467,C0246,2023-12-24,323.4,Beauty,5,0,Apple Pay,N
O01468,C0247,2022-04-23,146.03,Food & Grocery,2,5,Debit Card,Y
O01469,C0247,2022-10-23,145.67,Health,5,15,Debit Card,N
O01470,C0247,2022-12-22,83.29,Clothing,3,0,Apple Pay,N
O01471,C0248,2022-01-01,185.6,Beauty,3,20,Bank Transfer,Y
O01472,C0248,2022-01-06,145.12,Clothing,3,0,Debit Card,N
O01473,C0248,2022-02-21,325.79,Clothing,3,0,Credit Card,N
O01474,C0248,2022-02-24,471.83,Sports,4,5,Apple Pay,N
O01475,C0248,2022-05-07,455.07,Books,5,0,Debit Card,Y
O01476,C0248,2022-11-10,263.04,Beauty,5,0,Debit Card,N
O01477,C0248,2022-12-27,136.99,Automotive,2,0,PayPal,N
O01478,C0248,2023-03-17,204.88,Food & Grocery,5,0,Apple Pay,N
O01479,C0248,2023-05-16,120.34,Automotive,4,15,PayPal,Y
O01480,C0248,2023-08-31,472.65,Beauty,4,0,Apple Pay,N
O01481,C0248,2023-11-08,256.61,Toys,4,0,Bank Transfer,N
O01482,C0249,2022-02-01,64.33,Beauty,2,10,Bank Transfer,Y
O01483,C0249,2022-02-08,89.61,Electronics,4,0,Apple Pay,N
O01484,C0249,2022-03-20,54.34,Automotive,4,20,Credit Card,N
O01485,C0249,2022-04-11,19.65,Clothing,3,10,Credit Card,N
O01486,C0250,2022-01-16,96.0,Automotive,1,15,Debit Card,Y
O01487,C0250,2022-02-01,38.74,Food & Grocery,2,0,Debit Card,N
O01488,C0250,2022-07-09,101.67,Electronics,4,10,Debit Card,N
O01489,C0251,2022-03-03,87.58,Sports,2,0,Apple Pay,N
O01490,C0252,2022-02-26,169.69,Food & Grocery,5,0,Apple Pay,N
O01491,C0252,2022-05-05,138.15,Home & Garden,2,20,Debit Card,N
O01492,C0252,2022-07-08,116.96,Automotive,2,5,Apple Pay,N
O01493,C0252,2022-08-29,79.21,Clothing,5,5,PayPal,N
O01494,C0252,2022-09-24,96.5,Clothing,4,5,Apple Pay,N
O01495,C0252,2022-11-04,34.76,Food & Grocery,1,10,Apple Pay,N
O01496,C0252,2023-02-05,128.69,Electronics,5,5,Credit Card,N
O01497,C0252,2023-02-19,193.68,Food & Grocery,4,0,Credit Card,N
O01498,C0252,2023-05-11,90.82,Automotive,2,0,Bank Transfer,N
O01499,C0252,2023-07-14,117.22,Home & Garden,2,0,Bank Transfer,N
O01500,C0253,2022-05-24,122.04,Books,4,0,Apple Pay,N
O01501,C0253,2022-10-13,145.13,Health,2,10,Bank Transfer,Y
O01502,C0254,2022-03-31,64.68,Toys,1,0,Credit Card,N
O01503,C0254,2022-05-29,34.69,Clothing,4,15,Apple Pay,N
O01504,C0254,2022-05-31,79.59,Sports,1,0,Apple Pay,N
O01505,C0255,2022-01-10,159.77,Health,1,0,PayPal,N
O01506,C0255,2022-01-19,148.78,Toys,2,15,Bank Transfer,Y
O01507,C0255,2022-01-30,63.95,Books,4,5,PayPal,N
O01508,C0255,2022-04-24,64.2,Home & Garden,4,20,Bank Transfer,N
O01509,C0256,2022-12-09,32.51,Electronics,2,0,PayPal,N
O01510,C0257,2022-03-15,416.67,Food & Grocery,4,15,Apple Pay,N
O01511,C0257,2022-05-22,319.04,Home & Garden,5,0,Credit Card,N
O01512,C0257,2022-07-09,289.46,Electronics,5,10,PayPal,N
O01513,C0257,2022-07-14,174.09,Books,3,5,PayPal,N
O01514,C0257,2022-08-01,446.43,Home & Garden,3,0,Bank Transfer,Y
O01515,C0257,2022-12-15,181.39,Automotive,5,10,PayPal,N
O01516,C0257,2022-12-27,339.83,Automotive,1,10,Apple Pay,N
O01517,C0257,2023-01-01,354.36,Electronics,3,5,PayPal,N
O01518,C0257,2023-05-01,220.51,Electronics,2,0,Bank Transfer,N
O01519,C0257,2023-05-24,468.15,Electronics,2,5,Credit Card,Y
O01520,C0257,2023-05-28,459.82,Electronics,3,0,Apple Pay,Y
O01521,C0257,2023-06-25,390.5,Clothing,5,5,Debit Card,N
O01522,C0257,2023-07-27,383.8,Clothing,1,5,Bank Transfer,N
O01523,C0257,2023-08-08,353.14,Toys,4,0,Debit Card,N
O01524,C0257,2023-09-26,471.12,Electronics,2,10,Bank Transfer,N
O01525,C0257,2023-10-20,366.42,Electronics,5,5,Credit Card,N
